origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,equip_type,equip_size,manufacturer,price,segment_index,route_index,sample_id
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 09:00:00,2026-05-02 12:20:00,200,CZ3156,China Southern Airlines,Business Class,321,Medium Aircraft,Airbus,3330,2,481,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 09:00:00,2026-05-02 12:20:00,200,CZ3156,China Southern Airlines,Economy,321,Medium Aircraft,Airbus,1490,1,481,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 09:00:00,2026-05-02 12:20:00,200,MF1062,Xiamen Airlines,Business Class,321,Medium Aircraft,Airbus,4980,2,472,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 09:00:00,2026-05-02 12:20:00,200,MF1062,Xiamen Airlines,Economy,321,Medium Aircraft,Airbus,1580,1,472,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 09:00:00,2026-05-02 12:25:00,205,MU6295,China Eastern Airlines,Business Class,321,Medium Aircraft,Airbus,2006,2,555,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 09:00:00,2026-05-02 12:25:00,205,MU6295,China Eastern Airlines,Economy,321,Medium Aircraft,Airbus,1100,1,555,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,3U1072,Sichuan Airlines,Business Class,321,Medium Aircraft,Airbus,7990,2,460,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,3U1072,Sichuan Airlines,Economy,321,Medium Aircraft,Airbus,1070,1,460,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,CZ3192,China Southern Airlines,Business Class,321,Medium Aircraft,Airbus,3330,2,493,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,CZ3192,China Southern Airlines,Economy,321,Medium Aircraft,Airbus,1020,1,493,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,MF1091,Xiamen Airlines,Business Class,321,Medium Aircraft,Airbus,4980,2,433,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,MF1091,Xiamen Airlines,Economy,321,Medium Aircraft,Airbus,1270,1,433,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,MU3020,China Eastern Airlines,Economy,321,Medium Aircraft,Airbus,1490,1,517,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,3U1060,Sichuan Airlines,Business Class,320,Medium Aircraft,Airbus,7990,2,440,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,3U1060,Sichuan Airlines,Economy,320,Medium Aircraft,Airbus,1070,1,440,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,CZ3168,China Southern Airlines,Business Class,320,Medium Aircraft,Airbus,3330,2,450,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,CZ3168,China Southern Airlines,Economy,320,Medium Aircraft,Airbus,780,1,450,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,HO7363,Juneyao Airlines,Business Class,320,Medium Aircraft,Airbus,8010,2,563,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,HO7363,Juneyao Airlines,Economy,320,Medium Aircraft,Airbus,1850,1,563,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,MF1073,Xiamen Airlines,Business Class,320,Medium Aircraft,Airbus,4980,2,437,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,MF1073,Xiamen Airlines,Economy,320,Medium Aircraft,Airbus,1110,1,437,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,MU3015,China Eastern Airlines,Economy,320,Medium Aircraft,Airbus,1490,1,521,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,3U1066,Sichuan Airlines,Business Class,321,Medium Aircraft,Airbus,7990,2,431,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,3U1066,Sichuan Airlines,Economy,321,Medium Aircraft,Airbus,1070,1,431,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,CZ3176,China Southern Airlines,Business Class,321,Medium Aircraft,Airbus,3330,2,438,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,CZ3176,China Southern Airlines,Economy,321,Medium Aircraft,Airbus,850,1,438,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,HO7368,Juneyao Airlines,Business Class,321,Medium Aircraft,Airbus,8010,2,552,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,HO7368,Juneyao Airlines,Economy,321,Medium Aircraft,Airbus,1850,1,552,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,MF1080,Xiamen Airlines,Business Class,321,Medium Aircraft,Airbus,4980,2,480,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,MF1080,Xiamen Airlines,Economy,321,Medium Aircraft,Airbus,1110,1,480,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,3U1050,Sichuan Airlines,Business Class,321,Medium Aircraft,Airbus,7990,2,458,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,3U1050,Sichuan Airlines,Economy,321,Medium Aircraft,Airbus,1070,1,458,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,CZ3152,China Southern Airlines,Business Class,321,Medium Aircraft,Airbus,3330,2,550,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,CZ3152,China Southern Airlines,Economy,321,Medium Aircraft,Airbus,850,1,550,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,MF1058,Xiamen Airlines,Business Class,321,Medium Aircraft,Airbus,4980,2,562,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,MF1058,Xiamen Airlines,Economy,321,Medium Aircraft,Airbus,1110,1,562,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,3U1056,Sichuan Airlines,Business Class,330,Large Aircraft,Airbus,7990,2,495,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,3U1056,Sichuan Airlines,Economy,330,Large Aircraft,Airbus,1070,1,495,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,CZ3158,China Southern Airlines,Business Class,330,Large Aircraft,Airbus,3330,2,473,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,CZ3158,China Southern Airlines,Economy,330,Large Aircraft,Airbus,780,1,473,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,MF1064,Xiamen Airlines,Business Class,330,Large Aircraft,Airbus,4980,2,449,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,MF1064,Xiamen Airlines,Economy,330,Large Aircraft,Airbus,1110,1,449,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,3U1058,Sichuan Airlines,Business Class,320,Medium Aircraft,Airbus,7990,2,484,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,3U1058,Sichuan Airlines,Economy,320,Medium Aircraft,Airbus,1070,1,484,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,CZ3160,China Southern Airlines,Business Class,320,Medium Aircraft,Airbus,3330,2,457,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,CZ3160,China Southern Airlines,Economy,320,Medium Aircraft,Airbus,780,1,457,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,MF1066,Xiamen Airlines,Business Class,320,Medium Aircraft,Airbus,4980,2,497,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,MF1066,Xiamen Airlines,Economy,320,Medium Aircraft,Airbus,1110,1,497,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:30:00,210,CA8694,Air China,Business Class,330,Large Aircraft,Airbus,2560,2,432,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:30:00,210,CA8694,Air China,Economy,330,Large Aircraft,Airbus,750,1,432,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:30:00,210,MU6279,China Eastern Airlines,Business Class,321,Medium Aircraft,Airbus,2006,2,565,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:30:00,210,MU6279,China Eastern Airlines,Economy,321,Medium Aircraft,Airbus,700,1,565,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,3U1062,Sichuan Airlines,Business Class,320,Medium Aircraft,Airbus,7990,2,468,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,3U1062,Sichuan Airlines,Economy,320,Medium Aircraft,Airbus,1070,1,468,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,CZ3172,China Southern Airlines,Business Class,320,Medium Aircraft,Airbus,3330,2,502,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,CZ3172,China Southern Airlines,Economy,320,Medium Aircraft,Airbus,780,1,502,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,HO7366,Juneyao Airlines,Business Class,320,Medium Aircraft,Airbus,8010,2,511,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,HO7366,Juneyao Airlines,Economy,320,Medium Aircraft,Airbus,1850,1,511,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,MF1076,Xiamen Airlines,Business Class,320,Medium Aircraft,Airbus,4980,2,546,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,MF1076,Xiamen Airlines,Economy,320,Medium Aircraft,Airbus,1110,1,546,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,MU3016,China Eastern Airlines,Economy,320,Medium Aircraft,Airbus,1490,1,537,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,CZ4252,China Southern Airlines,Business Class,321,Medium Aircraft,Airbus,4990,2,543,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,CZ4252,China Southern Airlines,Economy,321,Medium Aircraft,Airbus,1100,1,543,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,G59097,China Express Airlines,Economy,321,Medium Aircraft,Airbus,1100,1,570,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,HO7147,Juneyao Airlines,Economy,321,Medium Aircraft,Airbus,1650,1,514,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,MF8349,Xiamen Airlines,Business Class,321,Medium Aircraft,Airbus,2660,2,549,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,MF8349,Xiamen Airlines,Economy,321,Medium Aircraft,Airbus,700,1,549,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,MU4808,China Eastern Airlines,Economy,321,Medium Aircraft,Airbus,1630,1,530,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,NS8349,Hebei Airlines,Economy,321,Medium Aircraft,Airbus,1110,1,467,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 17:00:00,2026-05-02 20:20:00,200,CZ3188,China Southern Airlines,Business Class,321,Medium Aircraft,Airbus,3330,2,498,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 17:00:00,2026-05-02 20:20:00,200,CZ3188,China Southern Airlines,Economy,321,Medium Aircraft,Airbus,820,1,498,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 17:00:00,2026-05-02 20:20:00,200,MF1087,Xiamen Airlines,Business Class,321,Medium Aircraft,Airbus,4980,2,531,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 17:00:00,2026-05-02 20:20:00,200,MF1087,Xiamen Airlines,Economy,321,Medium Aircraft,Airbus,1110,1,531,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 17:05:00,2026-05-02 20:15:00,190,KN6313,China United Airlines,Business Class,330,Large Aircraft,Airbus,5000,2,508,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 17:05:00,2026-05-02 20:15:00,190,KN6313,China United Airlines,Economy,330,Large Aircraft,Airbus,1360,1,508,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 17:05:00,2026-05-02 20:15:00,190,MF7732,Xiamen Airlines,Economy,330,Large Aircraft,Airbus,910,1,551,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 17:05:00,2026-05-02 20:15:00,190,MU6667,China Eastern Airlines,Business Class,330,Large Aircraft,Airbus,2308,2,568,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 17:05:00,2026-05-02 20:15:00,190,MU6667,China Eastern Airlines,Economy,330,Large Aircraft,Airbus,770,1,568,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 18:00:00,2026-05-02 21:30:00,210,3U1052,Sichuan Airlines,Business Class,320,Medium Aircraft,Airbus,7990,2,435,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 18:00:00,2026-05-02 21:30:00,210,3U1052,Sichuan Airlines,Economy,320,Medium Aircraft,Airbus,1070,1,435,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 18:00:00,2026-05-02 21:30:00,210,CZ3154,China Southern Airlines,Business Class,320,Medium Aircraft,Airbus,3330,2,463,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 18:00:00,2026-05-02 21:30:00,210,CZ3154,China Southern Airlines,Economy,320,Medium Aircraft,Airbus,780,1,463,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 18:00:00,2026-05-02 21:30:00,210,HO7362,Juneyao Airlines,Business Class,320,Medium Aircraft,Airbus,8010,2,522,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 18:00:00,2026-05-02 21:30:00,210,HO7362,Juneyao Airlines,Economy,320,Medium Aircraft,Airbus,1850,1,522,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 18:00:00,2026-05-02 21:30:00,210,MF1060,Xiamen Airlines,Business Class,320,Medium Aircraft,Airbus,4980,2,462,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 18:00:00,2026-05-02 21:30:00,210,MF1060,Xiamen Airlines,Economy,320,Medium Aircraft,Airbus,1110,1,462,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 19:00:00,2026-05-02 22:30:00,210,3U1064,Sichuan Airlines,Business Class,321,Medium Aircraft,Airbus,7990,2,453,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 19:00:00,2026-05-02 22:30:00,210,3U1064,Sichuan Airlines,Economy,321,Medium Aircraft,Airbus,1070,1,453,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 19:00:00,2026-05-02 22:30:00,210,CZ3174,China Southern Airlines,Business Class,321,Medium Aircraft,Airbus,3330,2,452,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 19:00:00,2026-05-02 22:30:00,210,CZ3174,China Southern Airlines,Economy,321,Medium Aircraft,Airbus,780,1,452,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 19:00:00,2026-05-02 22:30:00,210,MF1078,Xiamen Airlines,Business Class,321,Medium Aircraft,Airbus,4980,2,505,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 19:00:00,2026-05-02 22:30:00,210,MF1078,Xiamen Airlines,Economy,321,Medium Aircraft,Airbus,1110,1,505,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 20:00:00,2026-05-02 23:30:00,210,3U1070,Sichuan Airlines,Business Class,320,Medium Aircraft,Airbus,7990,2,443,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 20:00:00,2026-05-02 23:30:00,210,3U1070,Sichuan Airlines,Economy,320,Medium Aircraft,Airbus,1070,1,443,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 20:00:00,2026-05-02 23:30:00,210,CZ3190,China Southern Airlines,Business Class,320,Medium Aircraft,Airbus,3330,2,506,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 20:00:00,2026-05-02 23:30:00,210,CZ3190,China Southern Airlines,Economy,320,Medium Aircraft,Airbus,1020,1,506,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 20:00:00,2026-05-02 23:30:00,210,MF1089,Xiamen Airlines,Business Class,320,Medium Aircraft,Airbus,4980,2,492,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 20:00:00,2026-05-02 23:30:00,210,MF1089,Xiamen Airlines,Economy,320,Medium Aircraft,Airbus,1270,1,492,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 20:40:00,2026-05-03 00:30:00,230,KN6315,China United Airlines,Business Class,321,Medium Aircraft,Airbus,5000,2,483,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 20:40:00,2026-05-03 00:30:00,230,KN6315,China United Airlines,Economy,321,Medium Aircraft,Airbus,1360,1,483,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 20:40:00,2026-05-03 00:30:00,230,MF7734,Xiamen Airlines,Economy,321,Medium Aircraft,Airbus,910,1,526,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 20:40:00,2026-05-03 00:30:00,230,MU6669,China Eastern Airlines,Business Class,321,Medium Aircraft,Airbus,2006,2,561,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 20:40:00,2026-05-03 00:30:00,230,MU6669,China Eastern Airlines,Economy,321,Medium Aircraft,Airbus,550,1,561,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 06:30:00,2026-05-03 10:10:00,220,CA1393,Air China,Business Class,789,Large Aircraft,Boeing,1830,2,459,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 06:30:00,2026-05-03 10:10:00,220,CA1393,Air China,Economy,789,Large Aircraft,Boeing,670,1,459,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 06:30:00,2026-05-03 10:10:00,220,ZH1393,Shenzhen Airlines,Economy,789,Large Aircraft,Boeing,1830,1,515,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 06:40:00,2026-05-03 12:05:00,325,CA3412,Air China,Business Class,320,Medium Aircraft,Airbus,9860,2,562,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 06:40:00,2026-05-03 12:05:00,325,CA3412,Air China,Economy,320,Medium Aircraft,Airbus,1830,1,562,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 06:40:00,2026-05-03 12:05:00,325,KY9118,Kunming Airlines,Economy,320,Medium Aircraft,Airbus,1830,1,495,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 06:40:00,2026-05-03 12:05:00,325,SC9148,Shandong Airlines,Economy,320,Medium Aircraft,Airbus,1830,1,559,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 06:40:00,2026-05-03 12:05:00,325,ZH9112,Shenzhen Airlines,Business Class,320,Medium Aircraft,Airbus,2160,2,569,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 06:40:00,2026-05-03 12:05:00,325,ZH9112,Shenzhen Airlines,Economy,320,Medium Aircraft,Airbus,800,1,569,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 07:30:00,2026-05-03 11:15:00,225,CA3414,Air China,Business Class,321,Medium Aircraft,Airbus,9860,2,456,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 07:30:00,2026-05-03 11:15:00,225,CA3414,Air China,Economy,321,Medium Aircraft,Airbus,1830,1,456,
Beijing,Shenzhen,2026-05-03,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-03 07:30:00,2026-05-03 11:15:00,225,KY9120,Kunming Airlines,Economy,321,Medium Aircraft,Airbus,1830,1,470,
