city,attraction_name,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price,popularity_tags,crowd_risk,queue_risk,peak_crowd_windows
Beijing,Qinglianggu Scenic Area,,Natural Scenery,,40.639741,116.760481,,08:00,17:30,,2.5,4.0,48.9,,,,
Beijing,Zhoukoudian Peking Man Site Park,,Historical Sites,,39.696128,115.937405,,09:00,16:30,,2.0,3.0,30.0,,,,
Beijing,Beijing Exhibition Center,,Museum/Memorial Hall,,39.946119,116.350668,,08:30,18:00,,0.5,1.0,0.0,,,,
Beijing,Yalugu Tropical Botanical Garden,,Amusement Park/Sports & Entertainment,,39.664878,116.60049,,08:30,17:30,,1.5,2.0,60.0,,,,
Beijing,Beijing City Library,,Museum/Memorial Hall,,39.889043,116.721152,,10:00,20:00,,1.0,2.0,0.0,,,,
Beijing,Nangong Wuzhou Botanical Garden,,Amusement Park/Sports & Entertainment,,39.799936,116.160942,,09:30,17:30,,1.0,2.5,68.0,,,,
Beijing,Sanlitun Bar Street,,Commercial District,,39.939886,116.462197,,09:00,23:00,,0.5,2.0,0.0,,,,
Beijing,Longtan Park,,Park,,39.884624,116.446425,,06:00,22:00,,1.5,3.0,0.0,classic_hotspot;photo_spot;nature_hotspot,medium,low,weekend;holiday;summer
Beijing,Decepticons Roller Coaster,,Amusement Park/Sports & Entertainment,,39.863491,116.686724,,10:00,19:00,,1.0,2.5,0.0,,,,
Beijing,751 Alive 3D Museum,,Amusement Park/Sports & Entertainment,,39.99011,116.507681,,10:30,18:30,,2.5,3.0,64.8,,,,
Beijing,Wangjing SOHO,,Commercial District,,40.002211,116.487288,,00:00,24:00,,0.5,2.0,0.0,,,,
Beijing,Lishugou Leisure Valley,,Amusement Park/Sports & Entertainment,,40.295044,117.257046,,09:00,17:00,,1.5,3.0,0.0,,,,
Beijing,Eight Great Hutongs,,Cultural Landscape,,39.898892,116.398954,,00:00,24:00,,1.5,2.0,0.0,,,,
Beijing,Peking University,,University Campus,,39.997899,116.316801,,06:30,22:30,,1.5,2.0,0.0,classic_hotspot,medium,medium,weekend;holiday
Beijing,Beijing Confucius Temple,,Historical Sites,,39.952772,116.420854,,09:00,17:00,,2.0,3.5,0.0,,,,
Beijing,China National Convention Center,,Commercial District,,40.006295,116.396466,,00:00,17:00,,1.5,3.0,0.0,,,,
Beijing,Beijing Blue Note Manor,,Cultural Landscape,,39.97179,116.617844,,08:30,18:00,,1.0,2.0,0.0,,,,
Beijing,Shougang Industrial Heritage Park,,Park,,39.915904,116.170035,,00:00,20:00,,2.0,3.0,0.0,,,,
Beijing,Jingdong Grand Cave,,Natural Scenery,,40.218624,117.260596,,08:00,16:45,,2.5,3.0,80.0,,,,
Beijing,Shichahai Cruise,,Cultural Landscape,,39.941419,116.399258,,09:00,18:00,,1.0,1.5,0.0,,,,
Beijing,Wangfujing Catholic Church,,Cultural Landscape,,39.923646,116.418472,,08:00,11:00,,1.0,2.5,0.0,,,,
Beijing,Palace of Heavenly Purity,,Historical Sites,,39.926469,116.403275,,08:30,17:00,,2.0,3.5,0.0,,,,
Beijing,Stone Carving Art Museum,,Museum/Memorial Hall,,39.950594,116.336751,,00:00,24:00,,2.0,3.0,0.0,,,,
Beijing,Huaxi Live · Wukesong,,Commercial District,,39.916725,116.283811,,10:00,22:00,,3.0,4.0,0.0,,,,
Beijing,Baili Landscape Gallery,,Natural Scenery,,40.666026,116.257788,,00:00,24:00,,3.0,4.0,60.0,,,,
Beijing,Millennium Monument of the People's Republic of China,,Cultural Tourism Zone,,39.917371,116.327863,,09:00,17:00,,0.5,1.5,0.0,,,,
Beijing,Changyu Aifeibao Winery,,Cultural Tourism Zone,,40.382065,116.90818,,08:00,17:00,,1.0,2.5,78.0,,,,
Beijing,Lao She Memorial Hall,,Museum/Memorial Hall,,39.924948,116.414815,,09:00,17:00,,2.0,2.5,0.0,,,,
Beijing,Jurassic World Adventure,,Amusement Park/Sports & Entertainment,,39.862291,116.689723,,10:00,19:00,,1.0,2.0,0.0,,,,
Beijing,Aipailang Creativity Park,,Amusement Park/Sports & Entertainment,,39.876917,116.745985,,09:30,18:00,,1.0,2.0,0.0,,,,
Beijing,Yunju Temple,,Historical Sites,,39.615247,115.780384,,09:00,16:00,,2.0,3.0,40.0,,,,
Beijing,China Numismatic Museum,,Museum/Memorial Hall,,39.908529,116.401379,,09:00,17:00,,0.5,1.5,0.0,,,,
Beijing,Nanchizi Art Museum,,Art Museum/Gallery,,39.919969,116.409785,,10:00,13:00,,2.5,4.0,0.0,,,,
Beijing,Shijia Hutong,,Historical Sites,,39.924567,116.43074,,00:00,24:00,,1.0,2.0,0.0,,,,
Beijing,Mirage Space Super Metaverse (Beijing Store),,Amusement Park/Sports & Entertainment,,39.905859,116.424056,,10:00,22:00,,1.0,2.0,59.8,,,,
Beijing,Beijing Fenghuangling Scenic Area,,Natural Scenery,,40.111966,116.091763,,07:00,17:00,,1.0,1.5,25.0,,,,
Beijing,Jingdong Grand Canyon,,Natural Scenery,,40.251256,117.180659,,07:30,17:00,,0.5,2.0,75.0,,,,
Beijing,Palace of Perpetual Bliss,,Historical Sites,,39.92673,116.405073,,08:30,17:00,,0.5,1.0,0.0,classic_hotspot,high,medium,weekend;holiday
Beijing,Beijing Zoo Cruise Pier,,Amusement Park/Sports & Entertainment,,39.948889,116.346669,,10:30,15:30,,1.0,2.5,79.0,,,,
Beijing,China Railway Museum Dongjiao Branch,,Museum/Memorial Hall,,40.004012,116.522737,,09:00,16:00,,0.5,1.0,0.0,,,,
Beijing,China Railway Museum Zhengyangmen Branch,,Museum/Memorial Hall,,39.90611,116.406489,,09:00,17:00,,2.5,4.0,0.0,,,,
Beijing,Xishiku Catholic Church,,Historical Sites,,39.931328,116.385221,,08:00,11:00,,1.0,1.5,0.0,,,,
Beijing,Beijing Police Museum,,Museum/Memorial Hall,,39.908366,116.411541,,09:00,16:00,,2.0,3.0,0.0,,,,
Beijing,Beiding Niangniang Temple,,Historical Sites,,39.99648,116.396595,,08:30,16:30,,1.5,3.0,0.0,,,,
Beijing,Gate of Divine Prowess,,Historical Sites,,39.92869,116.40324,,00:00,24:00,,1.5,2.0,0.0,,,,
Beijing,Qinglong Lake Park,,Park,,39.802592,116.094874,,09:00,17:30,,2.0,2.5,39.9,,,,
Beijing,China Paleontological Museum,,Museum/Memorial Hall,,39.943187,116.340639,,09:00,16:30,,3.0,3.5,0.0,,,,
Beijing,Beijing Qibo Snow World,,Amusement Park/Sports & Entertainment,,40.206053,116.667894,,10:00,21:00,,2.0,2.5,138.0,,,,
Beijing,Poly Art Center,,Art Museum/Gallery,,39.930097,116.416887,,10:00,18:00,,2.0,3.0,0.0,,,,
Beijing,Tianning Temple Pagoda,,Historical Sites,,39.900389,116.352581,,00:00,16:00,,1.5,3.0,0.0,,,,
Beijing,Manchester United Dream Theater,,Cultural Landscape,,39.903746,116.401072,,10:00,22:00,,2.0,3.0,0.0,,,,
Beijing,Memorial Hall of the Chinese People's War of Resistance Against Japanese Aggression,,Museum/Memorial Hall,,39.857778,116.232491,,09:00,16:30,,0.5,1.5,0.0,,,,
Beijing,Beijing International Convention Center,,Others,,39.995704,116.408757,,08:30,17:30,,3.0,3.5,0.0,,,,
Beijing,Beijing-Hangzhou Grand Canal,,Cultural Landscape,,39.911309,116.695847,,00:00,24:00,,2.5,3.0,0.0,,,,
Beijing,Palace of Earthly Tranquility,,Historical Sites,,39.927103,116.403248,,08:30,17:00,,2.5,4.0,0.0,,,,
Beijing,Cable Car,,Amusement Park/Sports & Entertainment,,40.363162,116.022042,,06:30,16:30,,1.5,3.0,0.0,,,,
Beijing,Yangmeizhuxie Street,,Commercial District,,39.902577,116.400637,,00:00,24:00,,1.0,2.0,0.0,,,,
Beijing,Hongci Guangji Temple,,Historical Sites,,39.930786,116.378703,,07:00,16:30,,1.0,2.0,0.0,,,,
Beijing,Beijing Arts and Crafts Museum (Beitou Sinoma Shopping Center Store),,Museum/Memorial Hall,,40.00572,116.400322,,10:00,17:00,,0.5,1.0,0.0,,,,
Beijing,Tank Museum,,Museum/Memorial Hall,,40.169422,116.13868,,09:00,16:00,,2.5,4.0,0.0,,,,
Beijing,Yexian Pagoda Scenic Area,,Cultural Tourism Zone,,40.407722,116.873395,,08:30,17:30,,2.5,4.0,47.9,,,,
Beijing,Suzhou Street,,Commercial District,,39.991011,116.312016,,00:00,24:00,,1.5,3.0,0.0,,,,
Beijing,Summer Palace Ice and Snow Carnival,,Amusement Park/Sports & Entertainment,,39.99334,116.270413,,00:00,24:00,,0.5,2.0,0.0,,,,
Beijing,Luo Hong Photography Art Museum,,Art Museum/Gallery,,40.048705,116.58091,,09:00,21:00,,2.5,3.0,0.0,,,,
Beijing,Five Pagoda Temple Pagoda,,Historical Sites,,39.950627,116.336963,,09:00,17:00,,1.0,2.0,0.0,,,,
Beijing,Beijing Yanqing Olympic Sports Park,,Amusement Park/Sports & Entertainment,,40.528801,115.797049,,09:00,17:00,,1.5,2.0,0.0,,,,
Beijing,Wanshou Temple,,Historical Sites,,39.953365,116.3186,,09:00,17:00,,2.0,2.5,0.0,,,,
Beijing,Imperial Vault of Heaven,,Historical Sites,,39.884764,116.419545,,08:00,16:30,,2.0,3.5,0.0,,,,
Beijing,Yunmeng Mountain Scenic Area,,Natural Scenery,,40.552925,116.824994,,09:00,17:00,,2.5,4.0,78.0,,,,
Beijing,Summer Palace Museum,,Museum/Memorial Hall,,40.003191,116.28714,,08:00,18:00,,2.5,3.0,0.0,,,,
Beijing,China Children's Center - Children's Exploration Hall,,Amusement Park/Sports & Entertainment,,39.939742,116.368001,,09:00,11:30,,0.5,1.0,0.0,,,,
Beijing,Shijia Hutong Museum,,Museum/Memorial Hall,,39.924292,116.428906,,09:30,16:30,,0.5,1.5,0.0,,,,
Beijing,Guyaju Scenic Area,,Cultural Landscape,,40.468621,115.78223,,09:00,16:30,,3.0,3.5,54.0,,,,
Beijing,Beijing Yanqi Lake Xishan Trail,,Park,,40.389306,116.653154,,08:00,17:00,,0.5,2.0,0.0,,,,
Beijing,Baili Landscape Gallery - Dishuihu,,Natural Scenery,,40.689476,116.471173,,09:00,17:00,,2.0,3.0,25.0,,,,
Beijing,Dangdang Car Tour of Beijing Central Axis,,Cultural Tourism Zone,,39.904787,116.403994,,09:00,20:20,,0.5,1.0,0.0,,,,
Beijing,Sanqing Garden,,Cultural Landscape,,39.902184,116.403236,,19:30,22:00,,0.5,1.0,0.0,,,,
Beijing,Western Mansions Ruins Scenic Area,,Historical Sites,,40.019733,116.319112,,07:00,20:00,,0.5,1.0,0.0,,,,
Beijing,Yuetan Park,,Park,,39.922319,116.358846,,06:00,21:00,,1.0,2.0,0.0,,,,
Beijing,Legu Yintan Scenic Area,,Natural Scenery,,39.623508,115.674467,,08:30,17:00,,3.0,4.0,29.0,,,,
Beijing,Beijing Tongzhou District Museum,,Museum/Memorial Hall,,39.91411,116.673882,,09:00,17:00,,3.0,3.5,0.0,,,,
Beijing,Dashufa,,Historical Sites,,40.019363,116.319222,,00:00,24:00,,0.5,1.0,0.0,,,,
Beijing,Beijing Science Center,,Museum/Memorial Hall,,39.976432,116.399187,,00:00,24:00,,1.0,2.0,0.0,,,,
Beijing,China Garden Museum,,Museum/Memorial Hall,,39.885345,116.183848,,00:00,24:00,,3.0,4.0,0.0,classic_hotspot;family_hotspot;culture_hotspot,medium,medium,weekend;holiday;school_holiday
Beijing,Beijing Erguotou Liquor Museum,,Museum/Memorial Hall,,40.332082,116.671525,,08:30,16:00,,3.0,3.5,48.0,,,,
Beijing,Ritan Park,,Park,,39.921337,116.45044,,06:00,21:30,,2.0,3.5,0.0,,,,
Beijing,Today Art Museum,,Art Museum/Gallery,,39.905621,116.474333,,10:00,18:00,,1.0,2.0,0.0,,,,
Beijing,Beijing Back Garden (Baihu Jian) Scenic Area,,Natural Scenery,,40.133592,116.105074,,07:00,17:30,,0.5,1.0,60.0,,,,
Beijing,Crazy Ma Ji,,Amusement Park/Sports & Entertainment,,39.805882,116.522533,,13:00,22:00,,3.0,4.0,0.0,,,,
Beijing,China Civil Aviation Museum,,Museum/Memorial Hall,,40.024077,116.54451,,09:00,16:30,,0.5,1.0,0.0,,,,
Beijing,Shougang Blast Furnace 1 · SoReal Sci-Fi Park,,Amusement Park/Sports & Entertainment,,39.926632,116.163968,,00:00,24:00,,1.0,2.0,139.0,,,,
Beijing,CITIC Securities Tower,,Commercial District,,39.956053,116.474504,,00:00,24:00,,0.5,1.0,0.0,,,,
Beijing,Tsinghua University,,University Campus,,40.005106,116.342192,,06:30,19:00,,0.5,1.0,0.0,classic_hotspot,medium,medium,weekend;holiday
Beijing,Shenlueshu,,Historical Sites,,39.885159,116.411096,,06:00,22:00,,2.0,3.0,0.0,,,,
Beijing,Exhibition Hall of the History of the Communist Party of China,,Museum/Memorial Hall,,40.01018,116.405844,,09:00,17:00,,1.0,1.5,0.0,,,,
Beijing,Beijing Workers' Stadium,,Amusement Park/Sports & Entertainment,,39.937016,116.453576,,10:00,22:00,,0.5,2.0,0.0,,,,
Beijing,Nanhaizi Park,,Park,,39.779483,116.47561,,06:00,21:00,,2.0,3.5,0.0,,,,
Beijing,Badaling National Forest Park,,Natural Scenery,,40.350587,116.035858,,09:00,16:00,,0.5,2.0,33.0,,,,
Beijing,The Road to Revival Exhibition Hall,,Museum/Memorial Hall,,39.911358,116.407945,,09:00,17:00,,2.0,2.5,0.0,,,,
Beijing,Shenghuatun Night Market,,Commercial District,,39.883025,116.545695,,00:00,24:00,,2.0,3.0,0.0,,,,
Beijing,Children's Science Park (China Science and Technology Museum Branch),,Amusement Park/Sports & Entertainment,,40.012682,116.404705,,09:30,12:50,,1.0,2.0,0.0,,,,
Beijing,Taihe Gate,,Historical Sites,,39.921716,116.403553,,08:30,16:30,,1.0,2.0,0.0,,,,
Beijing,Old Beijing Style Street,,Commercial District,,39.91813,116.415665,,00:00,24:00,,2.0,2.5,0.0,,,,
Beijing,Beijing Huode Zhenjun Temple,,Historical Sites,,39.943353,116.401949,,09:00,17:00,,1.5,3.0,0.0,,,,
Beijing,Yuan Dynasty Capital City Wall Ruins Park,,Park,,39.98241,116.41595,,06:30,22:00,,3.0,4.0,0.0,,,,
Beijing,Meet the Museum · Beijing 798 Branch,,Museum/Memorial Hall,,39.990209,116.501157,,10:00,18:30,,2.0,3.0,0.0,,,,
Beijing,Renshou Hall,,Cultural Landscape,,40.004104,116.286464,,00:00,24:00,,2.0,2.5,0.0,,,,
Beijing,China Soong Ching Ling Youth Science and Technology Cultural Exchange Center,,Amusement Park/Sports & Entertainment,,39.917764,116.32223,,00:00,24:00,,0.5,1.0,0.0,,,,
Beijing,Shidu Juma Paradise,,Amusement Park/Sports & Entertainment,,39.640744,115.601207,,08:00,18:00,,1.0,2.0,0.0,,,,
Beijing,Dajue Temple,,Historical Sites,,40.058632,116.113289,,09:00,17:00,,1.0,2.0,0.0,,,,
Beijing,Academy of Fine Arts Museum,,Art Museum/Gallery,,39.989839,116.471944,,09:30,17:00,,0.5,1.0,0.0,,,,
Beijing,Longmenjian Scenic Area,,Natural Scenery,,40.028529,115.567102,,08:30,16:00,,1.0,2.0,0.0,,,,
Beijing,China Puppet Theatre,,Cultural Landscape,,39.974486,116.407764,,09:30,19:30,,2.5,4.0,0.0,,,,
Beijing,Zhaoling,,Historical Sites,,40.296831,116.224533,,08:30,18:00,,2.0,3.5,30.0,,,,
Beijing,Ruien Town,,Amusement Park/Sports & Entertainment,,40.103957,116.564571,,10:00,17:00,,1.0,2.5,0.0,,,,
Beijing,Xihuang Temple,,Historical Sites,,39.969642,116.396846,,00:00,24:00,,1.0,2.0,0.0,,,,
Beijing,Fahai Chan Temple,,Historical Sites,,39.947874,116.165922,,09:00,16:30,,0.5,1.0,0.0,,,,
Beijing,Linglong Tower,,Historical Sites,,40.003685,116.400415,,11:00,20:00,,2.0,3.0,0.0,,,,
Beijing,Guixiaoshi,,Cultural Landscape,,39.985291,116.193966,,00:00,24:00,,1.0,2.0,0.0,,,,
Beijing,Cining Palace,,Historical Sites,,39.925346,116.400888,,08:30,17:00,,2.0,3.5,0.0,,,,
Beijing,China Overseas Chinese History Museum,,Museum/Memorial Hall,,39.949017,116.431562,,00:00,17:00,,1.0,2.0,0.0,,,,
Beijing,Haituo Mountain,,Natural Scenery,,40.565448,115.826677,,00:00,24:00,,0.5,2.0,25.0,,,,
Beijing,Nine-Dragon Wall,,Historical Sites,,39.938134,116.393984,,06:00,21:00,,2.0,2.5,0.0,,,,
Beijing,Miyun Reservoir,,Natural Scenery,,40.523288,116.920432,,00:00,24:00,,2.5,3.0,0.0,,,,
Beijing,Junwang Mansion,,Historical Sites,,39.939857,116.492899,,00:00,24:00,,3.0,4.0,0.0,,,,
Beijing,Aojia Art Museum,,Art Museum/Gallery,,39.946317,116.454673,,10:00,17:00,,1.5,2.0,0.0,,,,
Beijing,Dajiang Hutong,,Commercial District,,39.901462,116.406067,,00:00,24:00,,0.5,1.0,0.0,,,,
Beijing,Grand Canal Forest Park,,Park,,39.882386,116.748895,,00:00,24:00,,2.0,3.5,0.0,,,,
Beijing,Beijing Drama Carnival,,Amusement Park/Sports & Entertainment,,39.991143,116.503402,,00:00,24:00,,1.0,2.5,0.0,,,,
Beijing,Taoranting Park Ice Rink,,Amusement Park/Sports & Entertainment,,39.880067,116.39007,,09:00,17:00,,2.5,3.0,0.0,,,,
Beijing,Olympic Water Park,,Amusement Park/Sports & Entertainment,,40.187846,116.699695,,09:00,17:15,,0.5,2.0,20.0,,,,
Beijing,Baoyan Paradise (Dahongmen Branch),,Amusement Park/Sports & Entertainment,,39.840015,116.394945,,10:30,19:30,,1.0,2.0,95.0,,,,
Beijing,Qingyan Boat,,Cultural Landscape,,40.004307,116.276083,,06:00,20:00,,2.5,3.0,0.0,,,,
Beijing,Yaji Mountain,,Natural Scenery,,40.279898,116.975711,,08:00,16:00,,2.0,3.0,50.0,,,,
Beijing,Beijing Ancient Observatory,,Historical Sites,,39.913502,116.441237,,09:00,16:30,,2.0,2.5,20.0,,,,
Beijing,Huguang Guild Hall,,Historical Sites,,39.894984,116.390322,,09:00,22:00,,2.0,2.5,0.0,,,,
Beijing,Lianhuachi Park,,Park,,39.8983,116.319451,,06:00,22:00,,2.0,3.0,0.0,,,,
Beijing,Baoguo Temple,,Historical Sites,,39.89683,116.366124,,00:00,16:30,,2.0,3.5,0.0,,,,
Beijing,Xiushui Street,,Commercial District,,39.917614,116.445496,,09:30,21:00,,3.0,4.0,0.0,,,,
Beijing,Beihai Park Cruise,,Park,,39.933685,116.397817,,09:00,17:00,,2.0,2.5,0.0,,,,
Beijing,HI-Fun Competitive Theme Park,,Amusement Park/Sports & Entertainment,,39.915878,116.285845,,10:00,21:00,,2.0,3.5,0.0,,,,
Beijing,Lotus Market,,Commercial District,,39.940668,116.398041,,00:00,24:00,,2.0,3.5,0.0,,,,
Beijing,Grand Canal Source Ruins Park,,Park,,40.200992,116.26415,,09:00,18:00,,1.5,2.0,0.0,,,,
Beijing,Summer Palace - Shipyard,,Park,,40.00626,116.275397,,00:00,24:00,,0.5,1.0,0.0,,,,
Beijing,CCTV Headquarters,,Cultural Landscape,,39.923542,116.471357,,00:00,24:00,,0.5,2.0,0.0,,,,
Beijing,Beiwu Park,,Park,,39.993037,116.263064,,00:00,24:00,,2.0,3.0,0.0,,,,
Beijing,Dinosaur Park,,Amusement Park/Sports & Entertainment,,39.889602,116.406452,,09:00,17:00,,1.5,3.0,40.0,,,,
Beijing,Zhan Tianyou Memorial Hall,,Museum/Memorial Hall,,40.364345,116.013297,,09:00,16:30,,1.0,2.0,20.0,,,,
Beijing,Qianqing Gate,,Historical Sites,,39.925575,116.403468,,00:00,24:00,,0.5,1.0,0.0,,,,
Beijing,Dongsi Hutong Museum,,Museum/Memorial Hall,,39.933555,116.426715,,09:00,12:00,,2.0,3.5,0.0,,,,
