origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,train_no,train_type,seat_class,seat_status,price,segment_index,route_index,sample_id
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 20:41:00,2026-04-21 05:14:00,513,D997,EMU,Second Class Seat,Sufficient,373,1,109,3995
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 20:41:00,2026-04-21 05:14:00,513,D997,EMU,EMU Sleeper,Sufficient,530,1,109,3998
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 20:41:00,2026-04-21 05:14:00,513,D997,EMU,No Seat,0,373,1,109,3996
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 20:41:00,2026-04-21 05:14:00,513,D997,EMU,High-Class Soft Sleeper,0,950,1,109,3997
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 20:42:00,2026-04-21 08:35:00,713,D19,EMU,Second Class Seat,Sufficient,192,1,110,4000
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 20:42:00,2026-04-21 08:35:00,713,D19,EMU,No Seat,Sufficient,192,1,110,4001
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 06:38:00,2026-04-20 12:20:00,342,G651,High-Speed Rail,First Class Seat,0,820,1,73,3808
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 06:38:00,2026-04-20 12:20:00,342,G651,High-Speed Rail,Second Class Seat,Sufficient,512,1,73,3809
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 06:38:00,2026-04-20 12:20:00,342,G651,High-Speed Rail,Business Class Seat,1,1620,1,73,3807
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 06:38:00,2026-04-20 12:20:00,342,G651,High-Speed Rail,No Seat,0,512,1,73,3810
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 07:00:00,2026-04-20 11:20:00,260,G321,High-Speed Rail,First Class Seat,0,875.5,1,74,3813
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 07:00:00,2026-04-20 11:20:00,260,G321,High-Speed Rail,Second Class Seat,0,547.5,1,74,3814
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 07:00:00,2026-04-20 11:20:00,260,G321,High-Speed Rail,Business Class Seat,0,1722.5,1,74,3812
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 07:00:00,2026-04-20 11:20:00,260,G321,High-Speed Rail,No Seat,0,547.5,1,74,3815
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 07:39:00,2026-04-20 13:46:00,367,G653,High-Speed Rail,First Class Seat,Sufficient,824,1,75,3818
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 07:39:00,2026-04-20 13:46:00,367,G653,High-Speed Rail,Second Class Seat,Sufficient,515,1,75,3819
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 07:39:00,2026-04-20 13:46:00,367,G653,High-Speed Rail,Business Class Seat,12,1628,1,75,3817
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 07:39:00,2026-04-20 13:46:00,367,G653,High-Speed Rail,No Seat,0,515,1,75,3820
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 07:55:00,2026-04-20 12:05:00,250,G351,High-Speed Rail,First Class Seat,0,922.5,1,76,3823
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 07:55:00,2026-04-20 12:05:00,250,G351,High-Speed Rail,Second Class Seat,Sufficient,577.5,1,76,3824
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 07:55:00,2026-04-20 12:05:00,250,G351,High-Speed Rail,Business Class Seat,0,1815.5,1,76,3822
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 07:55:00,2026-04-20 12:05:00,250,G351,High-Speed Rail,No Seat,0,577.5,1,76,3825
Beijing,Xi'an,2026-04-20,VAP,Beijing North,EAY,Xi'an North,2026-04-20 08:08:00,2026-04-20 14:51:00,403,G2455,High-Speed Rail,First Class Seat,0,753,1,77,3828
Beijing,Xi'an,2026-04-20,VAP,Beijing North,EAY,Xi'an North,2026-04-20 08:08:00,2026-04-20 14:51:00,403,G2455,High-Speed Rail,Second Class Seat,Sufficient,470,1,77,3829
Beijing,Xi'an,2026-04-20,VAP,Beijing North,EAY,Xi'an North,2026-04-20 08:08:00,2026-04-20 14:51:00,403,G2455,High-Speed Rail,Business Class Seat,2,1453,1,77,3827
Beijing,Xi'an,2026-04-20,VAP,Beijing North,EAY,Xi'an North,2026-04-20 08:08:00,2026-04-20 14:51:00,403,G2455,High-Speed Rail,No Seat,0,470,1,77,3830
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 08:10:00,2026-04-20 12:31:00,261,G357,High-Speed Rail,First Class Seat,0,875.5,1,78,3833
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 08:10:00,2026-04-20 12:31:00,261,G357,High-Speed Rail,Second Class Seat,0,547.5,1,78,3834
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 08:10:00,2026-04-20 12:31:00,261,G357,High-Speed Rail,Business Class Seat,0,1722.5,1,78,3832
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 08:10:00,2026-04-20 12:31:00,261,G357,High-Speed Rail,No Seat,0,547.5,1,78,3835
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 08:26:00,2026-04-20 14:15:00,349,G1591,High-Speed Rail,First Class Seat,0,824,1,79,3838
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 08:26:00,2026-04-20 14:15:00,349,G1591,High-Speed Rail,Second Class Seat,1,515,1,79,3839
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 08:26:00,2026-04-20 14:15:00,349,G1591,High-Speed Rail,Business Class Seat,0,1628,1,79,3837
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 08:26:00,2026-04-20 14:15:00,349,G1591,High-Speed Rail,No Seat,0,515,1,79,3840
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:10:00,2026-04-20 15:07:00,357,G969,High-Speed Rail,First Class Seat,Sufficient,824,1,80,3843
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:10:00,2026-04-20 15:07:00,357,G969,High-Speed Rail,Second Class Seat,Sufficient,515,1,80,3844
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:10:00,2026-04-20 15:07:00,357,G969,High-Speed Rail,Business Class Seat,3,1628,1,80,3842
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:10:00,2026-04-20 15:07:00,357,G969,High-Speed Rail,No Seat,0,515,1,80,3845
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 09:29:00,2026-04-20 15:18:00,349,G1307,High-Speed Rail,First Class Seat,7,870.5,1,81,3848
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 09:29:00,2026-04-20 15:18:00,349,G1307,High-Speed Rail,Second Class Seat,Sufficient,544.5,1,81,3849
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 09:29:00,2026-04-20 15:18:00,349,G1307,High-Speed Rail,Business Class Seat,3,1714.5,1,81,3847
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-20 09:29:00,2026-04-20 15:18:00,349,G1307,High-Speed Rail,No Seat,0,544.5,1,81,3850
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:40:00,2026-04-20 15:27:00,347,G655,High-Speed Rail,First Class Seat,Sufficient,824,1,82,3853
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:40:00,2026-04-20 15:27:00,347,G655,High-Speed Rail,Second Class Seat,Sufficient,515,1,82,3854
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:40:00,2026-04-20 15:27:00,347,G655,High-Speed Rail,Business Class Seat,1,1628,1,82,3852
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:40:00,2026-04-20 15:27:00,347,G655,High-Speed Rail,No Seat,0,515,1,82,3855
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:55:00,2026-04-20 14:05:00,250,G365,High-Speed Rail,First Class Seat,1,922.5,1,83,3858
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:55:00,2026-04-20 14:05:00,250,G365,High-Speed Rail,Second Class Seat,0,577.5,1,83,3859
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:55:00,2026-04-20 14:05:00,250,G365,High-Speed Rail,Business Class Seat,0,1815.5,1,83,3857
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 09:55:00,2026-04-20 14:05:00,250,G365,High-Speed Rail,No Seat,0,577.5,1,83,3860
Beijing,Xi'an,2026-04-20,QIP,Qinghe,EAY,Xi'an North,2026-04-20 10:04:00,2026-04-20 18:21:00,497,D1049,EMU,First Class Seat,Sufficient,681,1,84,3862
Beijing,Xi'an,2026-04-20,QIP,Qinghe,EAY,Xi'an North,2026-04-20 10:04:00,2026-04-20 18:21:00,497,D1049,EMU,Second Class Seat,17,424,1,84,3863
Beijing,Xi'an,2026-04-20,QIP,Qinghe,EAY,Xi'an North,2026-04-20 10:04:00,2026-04-20 18:21:00,497,D1049,EMU,No Seat,0,424,1,84,3864
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 11:41:00,2026-04-20 16:54:00,313,G671,High-Speed Rail,First Class Seat,0,824,1,85,3867
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 11:41:00,2026-04-20 16:54:00,313,G671,High-Speed Rail,Second Class Seat,0,515,1,85,3868
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 11:41:00,2026-04-20 16:54:00,313,G671,High-Speed Rail,Business Class Seat,0,1628,1,85,3866
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 11:41:00,2026-04-20 16:54:00,313,G671,High-Speed Rail,No Seat,0,515,1,85,3869
Beijing,Xi'an,2026-04-20,QIP,Qinghe,EAY,Xi'an North,2026-04-20 11:54:00,2026-04-20 18:55:00,421,D1045,EMU,First Class Seat,0,688,1,86,3871
Beijing,Xi'an,2026-04-20,QIP,Qinghe,EAY,Xi'an North,2026-04-20 11:54:00,2026-04-20 18:55:00,421,D1045,EMU,Second Class Seat,Sufficient,429,1,86,3872
Beijing,Xi'an,2026-04-20,QIP,Qinghe,EAY,Xi'an North,2026-04-20 11:54:00,2026-04-20 18:55:00,421,D1045,EMU,No Seat,0,429,1,86,3873
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 12:40:00,2026-04-20 18:34:00,354,G1405,High-Speed Rail,First Class Seat,6,824,1,87,3876
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 12:40:00,2026-04-20 18:34:00,354,G1405,High-Speed Rail,Second Class Seat,Sufficient,515,1,87,3877
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 12:40:00,2026-04-20 18:34:00,354,G1405,High-Speed Rail,Business Class Seat,6,1628,1,87,3875
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 12:40:00,2026-04-20 18:34:00,354,G1405,High-Speed Rail,No Seat,0,515,1,87,3878
Beijing,Xi'an,2026-04-20,BJP,Beijing,XAY,Xi'an,2026-04-20 12:50:00,2026-04-21 06:19:00,1049,K545,Regular Express,No Seat,0,156.5,1,88,3880
Beijing,Xi'an,2026-04-20,BJP,Beijing,XAY,Xi'an,2026-04-20 12:50:00,2026-04-21 06:19:00,1049,K545,Regular Express,Hard Sleeper,Sufficient,268.5,1,88,3882
Beijing,Xi'an,2026-04-20,BJP,Beijing,XAY,Xi'an,2026-04-20 12:50:00,2026-04-21 06:19:00,1049,K545,Regular Express,Hard Seat,Sufficient,156.5,1,88,3883
Beijing,Xi'an,2026-04-20,BJP,Beijing,XAY,Xi'an,2026-04-20 12:50:00,2026-04-21 06:19:00,1049,K545,Regular Express,Soft Sleeper,0,422.5,1,88,3881
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 12:55:00,2026-04-20 17:08:00,253,G353,High-Speed Rail,First Class Seat,Sufficient,922.5,1,89,3886
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 12:55:00,2026-04-20 17:08:00,253,G353,High-Speed Rail,Second Class Seat,Sufficient,577.5,1,89,3887
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 12:55:00,2026-04-20 17:08:00,253,G353,High-Speed Rail,Business Class Seat,0,1815.5,1,89,3885
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 12:55:00,2026-04-20 17:08:00,253,G353,High-Speed Rail,No Seat,0,577.5,1,89,3888
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 13:15:00,2026-04-20 19:04:00,349,G685,High-Speed Rail,First Class Seat,Sufficient,824,1,90,3891
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 13:15:00,2026-04-20 19:04:00,349,G685,High-Speed Rail,Second Class Seat,Sufficient,515,1,90,3892
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 13:15:00,2026-04-20 19:04:00,349,G685,High-Speed Rail,Business Class Seat,6,1722.5,1,90,3890
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 13:15:00,2026-04-20 19:04:00,349,G685,High-Speed Rail,No Seat,0,515,1,90,3893
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 13:40:00,2026-04-21 06:19:00,999,K545,Regular Express,No Seat,0,156.5,1,91,3895
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 13:40:00,2026-04-21 06:19:00,999,K545,Regular Express,Hard Sleeper,Sufficient,268.5,1,91,3897
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 13:40:00,2026-04-21 06:19:00,999,K545,Regular Express,Hard Seat,Sufficient,156.5,1,91,3898
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 13:40:00,2026-04-21 06:19:00,999,K545,Regular Express,Soft Sleeper,1,422.5,1,91,3896
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 13:46:00,2026-04-20 19:44:00,358,G673,High-Speed Rail,First Class Seat,Sufficient,824,1,92,3901
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 13:46:00,2026-04-20 19:44:00,358,G673,High-Speed Rail,Second Class Seat,Sufficient,515,1,92,3902
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 13:46:00,2026-04-20 19:44:00,358,G673,High-Speed Rail,Business Class Seat,10,1628,1,92,3900
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 13:46:00,2026-04-20 19:44:00,358,G673,High-Speed Rail,No Seat,0,515,1,92,3903
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 14:05:00,2026-04-20 18:30:00,265,G367,High-Speed Rail,First Class Seat,Sufficient,922.5,1,93,3906
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 14:05:00,2026-04-20 18:30:00,265,G367,High-Speed Rail,Second Class Seat,Sufficient,577.5,1,93,3907
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 14:05:00,2026-04-20 18:30:00,265,G367,High-Speed Rail,Business Class Seat,0,1815.5,1,93,3905
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 14:05:00,2026-04-20 18:30:00,265,G367,High-Speed Rail,No Seat,0,577.5,1,93,3908
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 15:00:00,2026-04-20 19:12:00,252,G323,High-Speed Rail,First Class Seat,9,875.5,1,94,3911
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 15:00:00,2026-04-20 19:12:00,252,G323,High-Speed Rail,Second Class Seat,Sufficient,547.5,1,94,3912
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 15:00:00,2026-04-20 19:12:00,252,G323,High-Speed Rail,Business Class Seat,0,1722.5,1,94,3910
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 15:00:00,2026-04-20 19:12:00,252,G323,High-Speed Rail,No Seat,0,547.5,1,94,3913
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 15:05:00,2026-04-20 19:23:00,258,G361,High-Speed Rail,First Class Seat,0,922.5,1,95,3918
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 15:05:00,2026-04-20 19:23:00,258,G361,High-Speed Rail,Second Class Seat,Sufficient,577.5,1,95,3919
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 15:05:00,2026-04-20 19:23:00,258,G361,High-Speed Rail,Business Class Seat,0,1815.5,1,95,3917
Beijing,Xi'an,2026-04-20,BXP,Beijing West,EAY,Xi'an North,2026-04-20 15:05:00,2026-04-20 19:23:00,258,G361,High-Speed Rail,No Seat,0,577.5,1,95,3920
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,XAY,Xi'an,2026-04-20 15:42:00,2026-04-21 04:59:00,797,T55,Regular Express,No Seat,Sufficient,148.5,1,96,3922
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,XAY,Xi'an,2026-04-20 15:42:00,2026-04-21 04:59:00,797,T55,Regular Express,Hard Sleeper,Sufficient,254.5,1,96,3924
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,XAY,Xi'an,2026-04-20 15:42:00,2026-04-21 04:59:00,797,T55,Regular Express,Hard Seat,Sufficient,148.5,1,96,3925
Beijing,Xi'an,2026-04-20,FTP,Beijing Fengtai,XAY,Xi'an,2026-04-20 15:42:00,2026-04-21 04:59:00,797,T55,Regular Express,Soft Sleeper,1,398.5,1,96,3923
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 15:53:00,2026-04-21 03:41:00,708,Z151,Regular Express,No Seat,Sufficient,148.5,1,97,3927
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 15:53:00,2026-04-21 03:41:00,708,Z151,Regular Express,Hard Sleeper,Sufficient,254.5,1,97,3929
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 15:53:00,2026-04-21 03:41:00,708,Z151,Regular Express,Hard Seat,1,148.5,1,97,3930
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 15:53:00,2026-04-21 03:41:00,708,Z151,Regular Express,Soft Sleeper,4,398.5,1,97,3928
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 15:59:00,2026-04-21 03:47:00,708,D29,EMU,Second Class Seat,Sufficient,193,1,98,3932
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 15:59:00,2026-04-21 03:47:00,708,D29,EMU,No Seat,Sufficient,193,1,98,3933
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 16:15:00,2026-04-20 22:08:00,353,G659,High-Speed Rail,First Class Seat,0,875.5,1,99,3941
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 16:15:00,2026-04-20 22:08:00,353,G659,High-Speed Rail,Second Class Seat,Sufficient,547.5,1,99,3942
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 16:15:00,2026-04-20 22:08:00,353,G659,High-Speed Rail,Business Class Seat,0,1722.5,1,99,3940
Beijing,Xi'an,2026-04-20,BXP,Beijing West,XAY,Xi'an,2026-04-20 16:15:00,2026-04-20 22:08:00,353,G659,High-Speed Rail,No Seat,0,547.5,1,99,3943
Beijing,Xi'an,2026-04-21,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-21 06:38:00,2026-04-21 12:20:00,342,G651,High-Speed Rail,First Class Seat,0,820,1,3528,4009
Beijing,Xi'an,2026-04-21,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-21 06:38:00,2026-04-21 12:20:00,342,G651,High-Speed Rail,Second Class Seat,Sufficient,512,1,3528,4010
Beijing,Xi'an,2026-04-21,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-21 06:38:00,2026-04-21 12:20:00,342,G651,High-Speed Rail,Business Class Seat,2,1620,1,3528,4008
Beijing,Xi'an,2026-04-21,FTP,Beijing Fengtai,EAY,Xi'an North,2026-04-21 06:38:00,2026-04-21 12:20:00,342,G651,High-Speed Rail,No Seat,0,512,1,3528,4011
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 07:00:00,2026-04-21 11:20:00,260,G321,High-Speed Rail,First Class Seat,0,875.5,1,3529,4014
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 07:00:00,2026-04-21 11:20:00,260,G321,High-Speed Rail,Second Class Seat,Sufficient,547.5,1,3529,4015
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 07:00:00,2026-04-21 11:20:00,260,G321,High-Speed Rail,Business Class Seat,0,1722.5,1,3529,4013
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 07:00:00,2026-04-21 11:20:00,260,G321,High-Speed Rail,No Seat,0,547.5,1,3529,4016
Beijing,Xi'an,2026-04-21,BXP,Beijing West,XAY,Xi'an,2026-04-21 07:39:00,2026-04-21 13:46:00,367,G653,High-Speed Rail,First Class Seat,Sufficient,824,1,3530,4019
Beijing,Xi'an,2026-04-21,BXP,Beijing West,XAY,Xi'an,2026-04-21 07:39:00,2026-04-21 13:46:00,367,G653,High-Speed Rail,Second Class Seat,Sufficient,515,1,3530,4020
Beijing,Xi'an,2026-04-21,BXP,Beijing West,XAY,Xi'an,2026-04-21 07:39:00,2026-04-21 13:46:00,367,G653,High-Speed Rail,Business Class Seat,18,1628,1,3530,4018
Beijing,Xi'an,2026-04-21,BXP,Beijing West,XAY,Xi'an,2026-04-21 07:39:00,2026-04-21 13:46:00,367,G653,High-Speed Rail,No Seat,0,515,1,3530,4021
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 07:55:00,2026-04-21 12:05:00,250,G351,High-Speed Rail,First Class Seat,0,922.5,1,3531,4024
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 07:55:00,2026-04-21 12:05:00,250,G351,High-Speed Rail,Second Class Seat,Sufficient,577.5,1,3531,4025
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 07:55:00,2026-04-21 12:05:00,250,G351,High-Speed Rail,Business Class Seat,2,1815.5,1,3531,4023
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 07:55:00,2026-04-21 12:05:00,250,G351,High-Speed Rail,No Seat,0,577.5,1,3531,4026
Beijing,Xi'an,2026-04-21,VAP,Beijing North,EAY,Xi'an North,2026-04-21 08:08:00,2026-04-21 14:51:00,403,G2455,High-Speed Rail,First Class Seat,4,753,1,3532,4029
Beijing,Xi'an,2026-04-21,VAP,Beijing North,EAY,Xi'an North,2026-04-21 08:08:00,2026-04-21 14:51:00,403,G2455,High-Speed Rail,Second Class Seat,Sufficient,470,1,3532,4030
Beijing,Xi'an,2026-04-21,VAP,Beijing North,EAY,Xi'an North,2026-04-21 08:08:00,2026-04-21 14:51:00,403,G2455,High-Speed Rail,Business Class Seat,3,1453,1,3532,4028
Beijing,Xi'an,2026-04-21,VAP,Beijing North,EAY,Xi'an North,2026-04-21 08:08:00,2026-04-21 14:51:00,403,G2455,High-Speed Rail,No Seat,0,470,1,3532,4031
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 08:10:00,2026-04-21 12:31:00,261,G357,High-Speed Rail,First Class Seat,0,875.5,1,3533,4034
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 08:10:00,2026-04-21 12:31:00,261,G357,High-Speed Rail,Second Class Seat,Sufficient,547.5,1,3533,4035
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 08:10:00,2026-04-21 12:31:00,261,G357,High-Speed Rail,Business Class Seat,0,1722.5,1,3533,4033
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 08:10:00,2026-04-21 12:31:00,261,G357,High-Speed Rail,No Seat,0,547.5,1,3533,4036
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 08:26:00,2026-04-21 14:15:00,349,G1591,High-Speed Rail,First Class Seat,0,824,1,3534,4039
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 08:26:00,2026-04-21 14:15:00,349,G1591,High-Speed Rail,Second Class Seat,Sufficient,515,1,3534,4040
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 08:26:00,2026-04-21 14:15:00,349,G1591,High-Speed Rail,Business Class Seat,2,1628,1,3534,4038
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 08:26:00,2026-04-21 14:15:00,349,G1591,High-Speed Rail,No Seat,0,515,1,3534,4041
Beijing,Xi'an,2026-04-21,BXP,Beijing West,EAY,Xi'an North,2026-04-21 09:10:00,2026-04-21 15:07:00,357,G969,High-Speed Rail,First Class Seat,Sufficient,824,1,3535,4044
