city,attraction_name,description,attraction_type,address,latitude,longitude,rating,opening_time,closing_time,closing_dates,min_visit_hours,max_visit_hours,ticket_price,popularity_tags,crowd_risk,queue_risk,peak_crowd_windows
Shenzhen,Coastal Culture Park,,Park,,22.550402,113.889977,,06:00,23:00,,0.5,2.0,0.0,,,,
Shenzhen,Xiangmi Park,,Park,,22.55278,114.028539,,06:00,23:00,,1.0,2.5,0.0,nature_hotspot;photo_spot;family_hotspot,medium,low,weekend;holiday;summer;school_holiday
Shenzhen,Shenzhen Unicorn Starry Sky Art Museum,,Art Museum/Gallery,,22.551682,114.124635,,10:00,22:00,,1.5,2.0,39.9,,,,
Shenzhen,Eastern General Aviation · Air Taxi Helicopter Flight Base (Greater China Branch),,Amusement Park/Sports & Entertainment,,22.547621,114.07129,,08:00,22:00,,0.5,1.5,0.0,,,,
Shenzhen,Long Garden,,Amusement Park/Sports & Entertainment,,22.739521,114.272187,,00:00,24:00,,1.5,2.0,0.0,,,,
Shenzhen,Nuwa Coastal Park,,Park,,22.485998,113.925285,,00:00,24:00,,1.5,2.0,0.0,,,,
Shenzhen,Langqi Yacht Club,,Amusement Park/Sports & Entertainment,,22.560046,114.56792,,09:00,17:30,,3.0,3.5,0.0,,,,
Shenzhen,Baishilong Music Theme Park,,Park,,22.602637,114.044815,,00:00,24:00,,2.0,2.5,0.0,,,,
Shenzhen,Lighthouse Library,,Library/Memorial Hall,,22.558537,114.248125,,12:00,19:00,,0.5,1.0,0.0,,,,
Shenzhen,Cave Exploration Workshop (OCT Harbour Branch),,Amusement Park/Sports & Entertainment,,22.531826,113.995971,,10:00,22:00,,2.5,4.0,0.0,,,,
Shenzhen,Xiao Liangmao Farm,,Amusement Park/Sports & Entertainment,,22.664422,114.10743,,10:00,18:00,,1.0,1.5,0.0,family_hotspot;culture_hotspot,medium,medium,weekend;holiday;school_holiday
Shenzhen,Haibeiwan Diving Base,,Amusement Park/Sports & Entertainment,,22.546464,114.491542,,08:30,17:30,,3.0,3.5,0.0,,,,
Shenzhen,Shenzhen Sky City,,Amusement Park/Sports & Entertainment,,22.562339,113.97147,,10:00,18:00,,3.0,4.0,0.0,,,,
Shenzhen,Shenzhen Baguang Sea Skydiving Base,,Amusement Park/Sports & Entertainment,,22.663499,114.50974,,08:00,18:00,,3.0,3.5,2679.0,,,,
Shenzhen,Da'ao Bay Beach,,Natural Scenery,,22.566678,114.473557,,00:00,24:00,,2.0,3.0,0.0,,,,
Shenzhen,Hartmann Aviation Experience Center,,Amusement Park/Sports & Entertainment,,22.586442,113.898367,,10:00,18:30,,3.0,4.0,666.0,,,,
Shenzhen,Guanyin Mountain Park,,Park,,22.59073,114.463006,,00:00,17:00,,3.0,3.5,0.0,,,,
Shenzhen,Shenzhen Jewelry Museum,,Museum/Memorial Hall,,22.575667,114.134294,,10:00,17:00,,3.0,4.0,0.0,,,,
Shenzhen,Pingshan Art Museum,,Art Museum/Gallery,,22.713324,114.352785,,09:00,17:00,,2.0,3.5,0.0,,,,
Shenzhen,Moon Bay Park,,Park,,22.507174,113.905261,,00:00,24:00,,3.0,4.0,0.0,,,,
Shenzhen,Xiangmi Lake 1979 Cultural Creative Park,,Cultural Tourism Zone,,22.558217,114.03762,,00:00,24:00,,1.0,2.5,0.0,,,,
Shenzhen,Shayucun Beach,,Natural Scenery,,22.613233,114.423108,,00:00,24:00,,2.5,3.0,0.0,,,,
Shenzhen,Honghu Park,,Park,,22.572204,114.12688,,00:00,23:00,,2.0,3.5,0.0,,,,
Shenzhen,Dayanding Peak,,Natural Scenery,,22.531168,114.603107,,07:00,16:00,,2.0,3.5,0.0,,,,
Shenzhen,Meilin Reservoir,,Natural Scenery,,22.578353,114.034039,,00:00,24:00,,0.5,1.0,0.0,,,,
Shenzhen,OCT East Water Park,,Amusement Park/Sports & Entertainment,,22.612073,114.312626,,13:30,18:00,,1.0,1.5,0.0,,,,
Shenzhen,Xiwan Coastal Park,,Park,,22.602311,113.839758,,00:00,24:00,,3.0,3.5,0.0,,,,
Shenzhen,Portrait of Deng Xiaoping,,Cultural Landscape,,22.547651,114.110434,,00:00,24:00,,3.0,4.0,0.0,,,,
Shenzhen,Lixin Lake Park,,Park,,22.690618,113.827049,,11:00,21:00,,1.0,2.5,0.0,,,,
Shenzhen,Shangri-La Snowy Region,,Natural Scenery,,22.550111,113.988179,,00:00,24:00,,1.5,2.0,0.0,,,,
Shenzhen,Hongyuan Temple,,Historical Sites,,22.708235,113.908077,,00:00,18:00,,3.0,4.0,0.0,,,,
Shenzhen,Dapeng Bay Yacht,,Amusement Park/Sports & Entertainment,,22.568409,114.47173,,08:00,22:00,,2.5,4.0,0.0,,,,
Shenzhen,OAO Art Space,,Art Museum/Gallery,,22.682048,113.814862,,09:00,19:30,,1.0,2.0,0.0,,,,
Shenzhen,Guanlan River Wetland Park,,Park,,22.688765,114.049529,,00:00,24:00,,2.0,3.0,0.0,,,,
Shenzhen,Xiangmi Lake,,Amusement Park/Sports & Entertainment,,22.553273,114.03871,,00:00,21:30,,0.5,1.5,0.0,,,,
Shenzhen,Maluan Mountain Waterfall,,Natural Scenery,,22.643601,114.345157,,07:00,18:00,,2.0,2.5,0.0,,,,
Shenzhen,Juediaosha Laihua · Fanhaihui Marine Sports Center,,Amusement Park/Sports & Entertainment,,22.562315,114.559473,,09:00,18:00,,2.0,3.0,0.0,,,,
Shenzhen,Dawan Shiju,,Historical Sites,,22.687486,114.349087,,09:00,12:00,,2.5,3.0,0.0,,,,
Shenzhen,People's Park,,Park,,22.55949,114.12365,,00:00,24:00,,2.5,4.0,0.0,,,,
Shenzhen,Dalu Port,,Natural Scenery,,22.468628,114.508002,,00:00,00:00,,0.5,2.0,0.0,,,,
Shenzhen,Yangmeikeng Sea Excursion,,Natural Scenery,,22.548729,114.578701,,00:00,24:00,,1.0,2.5,0.0,,,,
Shenzhen,Sihai Park,,Park,,22.501741,113.933434,,00:00,22:00,,1.5,3.0,0.0,,,,
Shenzhen,Baguang Beach,,Natural Scenery,,22.650494,114.507872,,00:00,24:00,,2.0,3.0,0.0,,,,
Shenzhen,Bihaiwan Park,,Park,,22.590213,113.859334,,08:00,18:00,,3.0,3.5,0.0,,,,
Shenzhen,Shenzhen Museum History and Folklore Hall,,Museum/Memorial Hall,,22.549639,114.068173,,10:00,18:00,,2.5,3.0,0.0,,,,
Shenzhen,Qianhai Performing Arts Park,,Park,,22.539573,113.89869,,00:00,24:00,,1.5,3.0,0.0,photo_spot;night_hotspot;nature_hotspot,medium,low,weekend;holiday;evening;summer
Shenzhen,Nan'ao Moon Bay Shuangyong Pier,,Cultural Landscape,,22.537349,114.496377,,09:00,16:30,,1.0,2.5,0.0,,,,
Shenzhen,Guangming Grass Skiing Amusement Park,,Amusement Park/Sports & Entertainment,,22.759672,113.970056,,09:30,17:30,,2.0,2.5,63.59,,,,
Shenzhen,Maluan Mountain,,Natural Scenery,,22.652801,114.332475,,06:00,18:00,,2.0,3.0,0.0,,,,
Shenzhen,Eastern General Aviation · Air Taxi Helicopter Flight Base (Yantian Branch),,Amusement Park/Sports & Entertainment,,22.597549,114.295795,,09:00,18:00,,0.5,2.0,0.0,,,,
Shenzhen,Shenzhen Industrial Exhibition Hall,,Museum/Memorial Hall,,22.549223,114.065691,,09:30,17:30,,0.5,1.5,0.0,,,,
Shenzhen,Chunjiang Amusement Qiushui Mountain Scenic Area Playground,,Amusement Park/Sports & Entertainment,,22.604358,114.148958,,10:00,19:30,,2.0,3.0,18.0,,,,
Shenzhen,Qiushui Mountain Park,,Amusement Park/Sports & Entertainment,,22.604436,114.150121,,00:00,24:00,,1.0,2.0,0.0,,,,
Shenzhen,Zhongqian Diving World,,Amusement Park/Sports & Entertainment,,22.538643,113.934129,,09:00,22:00,,1.0,2.0,0.0,,,,
Shenzhen,nicemini Internet Celebrity Check-in · Light and Shadow Art Museum,,Art Museum/Gallery,,22.753128,114.065052,,10:00,21:00,,0.5,2.0,78.0,,,,
Shenzhen,Tanglang Mountain Country Park,,Park,,22.578138,114.000656,,07:30,22:00,,0.5,1.0,0.0,,,,
Shenzhen,Yantian Central Park,,Park,,22.558647,114.246274,,00:00,24:00,,3.0,3.5,0.0,,,,
Shenzhen,Jinxiu Garden,,Park,,22.532352,114.06596,,06:00,18:00,,1.5,3.0,0.0,,,,
Shenzhen,Haishan Park (Shenyan Road),,Park,,22.565973,114.246598,,00:00,24:00,,3.0,4.0,0.0,,,,
Shenzhen,Longcheng Park,,Park,,22.718913,114.232846,,00:00,24:00,,2.5,4.0,0.0,,,,
Shenzhen,Wutong Mountain Art Town,,Cultural Landscape,,22.596237,114.20043,,00:00,24:00,,3.0,3.5,0.0,classic_hotspot;nature_hotspot;photo_spot,high,low,weekend;holiday;summer
Shenzhen,StarField · Coconut Grove Beach,,Amusement Park/Sports & Entertainment,,22.527999,113.996001,,00:00,24:00,,3.0,3.5,0.0,,,,
Shenzhen,China Merchants Group History Museum,,Museum/Memorial Hall,,22.483808,113.920004,,09:00,12:00,,2.0,2.5,0.0,,,,
Shenzhen,Bao'an Gymnasium,,Amusement Park/Sports & Entertainment,,22.56813,113.892265,,08:00,12:00,,0.5,1.0,0.0,,,,
Shenzhen,Haifeide (Small Town),,Amusement Park/Sports & Entertainment,,22.614471,114.310886,,09:30,18:00,,0.5,1.5,0.0,,,,
Shenzhen,OCAT (Shenzhen Branch),,Art Museum/Gallery,,22.543276,114.000258,,10:00,17:30,,0.5,2.0,0.0,,,,
Shenzhen,Yunhai Villa Private Beach,,Amusement Park/Sports & Entertainment,,22.562392,114.474991,,10:00,22:00,,2.5,4.0,0.0,,,,
Shenzhen,Cross Shenzhen,,Cultural Landscape,,22.553048,114.128443,,10:30,21:20,,2.0,3.0,39.9,,,,
Shenzhen,Haijing Park,,Park,,22.557847,114.247511,,00:00,24:00,,2.0,3.5,0.0,,,,
Shenzhen,Forest Kingdom Family Park,,Amusement Park/Sports & Entertainment,,22.693214,114.244639,,09:00,22:00,,1.0,1.5,0.0,,,,
Shenzhen,OCT East - Viewing Platform No. 1,,Amusement Park/Sports & Entertainment,,22.652906,114.285359,,00:00,24:00,,2.0,3.0,0.0,,,,
Shenzhen,Yinhu Mountain Country Park,,Park,,22.599109,114.086607,,05:00,22:00,,1.0,2.0,0.0,,,,
Shenzhen,Kexing Technology Park,,Commercial District,,22.553843,113.950104,,00:00,24:00,,2.0,3.5,0.0,,,,
Shenzhen,Xiaonanshan Park,,Park,,22.49181,113.891606,,06:30,21:30,,1.5,3.0,0.0,,,,
Shenzhen,Ready Player One Skydiving Club (Shenzhen Branch),,Amusement Park/Sports & Entertainment,,22.714668,114.264387,,08:00,18:00,,1.0,2.0,0.0,,,,
Shenzhen,Yulong Park,,Park,,22.605519,114.040827,,06:30,23:00,,3.0,3.5,0.0,,,,
Shenzhen,Mausoleum of Zhaojun,,Historical Sites,,22.538034,113.99797,,09:30,20:00,,1.5,2.0,0.0,,,,
Shenzhen,Shenzhen Flower Sea,,Park,,22.594911,114.535303,,12:00,24:00,,0.5,1.5,0.0,,,,
Shenzhen,Sky Art Museum,,Art Museum/Gallery,,22.547709,114.057131,,10:00,20:00,,2.5,4.0,0.0,,,,
Shenzhen,Shekou Value Factory,,Cultural Landscape,,22.473784,113.901987,,09:00,18:00,,1.0,1.5,0.0,viral;culture_hotspot;photo_spot,medium,low,weekend;holiday
Shenzhen,Railway Park,,Park,,22.589074,114.122018,,00:00,24:00,,2.0,3.0,0.0,,,,
Shenzhen,Da Sha River Ecological Corridor,,Park,,22.533165,113.961547,,06:00,23:00,,1.0,2.0,0.0,,,,
Shenzhen,SGP Karting Club,,Amusement Park/Sports & Entertainment,,22.585436,114.113358,,12:00,22:00,,3.0,4.0,0.0,,,,
Shenzhen,Tanglang Mountain Park,,Park,,22.577731,113.999693,,00:00,24:00,,2.0,2.5,0.0,,,,
Shenzhen,Nan'ao Zhengjie Beach,,Natural Scenery,,22.507697,114.49212,,00:00,24:00,,2.0,3.0,0.0,,,,
Shenzhen,Guangming Culture and Arts Center,,Art Museum/Gallery,,22.75132,113.94364,,00:00,24:00,,2.0,3.0,0.0,,,,
Shenzhen,Nanshan Library,,Cultural Landscape,,22.540607,113.928925,,09:00,21:00,,1.5,3.0,0.0,,,,
Shenzhen,Pinghu Ecological Park,,Park,,22.680421,114.11741,,08:00,22:00,,1.0,1.5,0.0,,,,
Shenzhen,Luoruihe Taiwan Food Street,,Commercial District,,22.731611,114.275127,,17:00,24:00,,2.0,3.0,0.0,,,,
Shenzhen,Shenzhen Bao'an Marathon,,Amusement Park/Sports & Entertainment,,22.557779,113.890046,,00:00,24:00,,2.5,4.0,0.0,,,,
Shenzhen,Shenzhen Free Deer Yacht Wake Surfing Club,,Amusement Park/Sports & Entertainment,,22.568241,114.54729,,08:30,18:00,,1.5,2.0,1770.0,,,,
Shenzhen,Tianhou Museum,,Museum/Memorial Hall,,22.484396,113.898904,,09:00,16:00,,1.5,3.0,0.0,,,,
Shenzhen,Hehu Xinju,,Historical Sites,,22.733897,114.272626,,10:00,17:30,,1.5,3.0,0.0,,,,
Shenzhen,Futian District Sports Park,,Amusement Park/Sports & Entertainment,,22.531886,114.042436,,07:00,22:00,,1.0,1.5,0.0,,,,
Shenzhen,Suspended Glass Art Museum,,Art Museum/Gallery,,22.551689,114.124899,,10:00,22:30,,1.5,2.0,0.0,,,,
Shenzhen,Nanhai Yiku,,Commercial District,,22.492585,113.924141,,08:30,12:00,,2.5,4.0,0.0,,,,
Shenzhen,Pingshan Sculpture Art Creative Park,,Art Museum/Gallery,,22.681874,114.355523,,00:00,24:00,,2.0,2.5,0.0,,,,
Shenzhen,Wanfo Chan Temple,,Cultural Landscape,,22.561506,114.154554,,07:00,17:00,,1.0,2.0,0.0,,,,
Shenzhen,Pingshan Park,,Park,,22.694206,114.350082,,00:00,24:00,,1.0,1.5,0.0,,,,
Shenzhen,Guangdong Xiangyun Skydiving Club (Shenzhen Branch),,Amusement Park/Sports & Entertainment,,22.630646,114.039802,,00:00,23:30,,1.0,2.0,0.0,,,,
Shenzhen,Shenzhen Wangye Museum,,Museum/Memorial Hall,,22.660034,114.047496,,09:00,21:00,,1.0,2.0,0.0,,,,
Shenzhen,Shiyan Wetland Park,,Park,,22.685293,113.928046,,05:00,21:00,,3.0,4.0,0.0,,,,
Shenzhen,Tianya Haijiao,,Natural Scenery,,22.535314,113.998475,,19:00,22:00,,2.5,3.0,0.0,,,,
Shenzhen,Kuiyong Guanhu Village Beach,,Natural Scenery,,22.60795,114.429033,,10:00,22:00,,3.0,3.5,0.0,viral;photo_spot;nature_hotspot,high,low,weekend;holiday;summer
Shenzhen,OCT East Waterfall,,Natural Scenery,,22.632382,114.294208,,00:00,24:00,,2.5,3.0,0.0,,,,
Shenzhen,Shenzhen Dapeng New District Ancient City Museum,,Museum/Memorial Hall,,22.601288,114.519624,,09:00,17:00,,3.0,4.0,0.0,,,,
Shenzhen,Zijingfang Hong Kong International Style Street,,Commercial District,,22.515623,114.067433,,00:00,24:00,,2.5,4.0,0.0,,,,
Shenzhen,Fantasy Ice and Snow World,,Amusement Park/Sports & Entertainment,,22.68415,114.001339,,10:00,22:30,,0.5,1.5,39.9,,,,
Shenzhen,Shangwei Art Village,,Cultural Landscape,,22.686074,114.088753,,00:00,24:00,,0.5,2.0,0.0,,,,
Shenzhen,Four Seasons Ice and Snow Theme Park,,Amusement Park/Sports & Entertainment,,22.638178,114.223452,,10:00,21:00,,2.0,3.0,0.0,,,,
Shenzhen,Meisha Bay Park,,Park,,22.605358,114.32048,,00:00,24:00,,1.0,2.0,0.0,,,,
Shenzhen,Memorial Hall of the Former Site of the Dongjiang Guerrilla Command Headquarters,,Red Tourism Sites,,22.550945,114.124056,,09:30,20:00,,1.0,2.5,0.0,,,,
Shenzhen,Bao'an Jesus King Church,,Cultural Landscape,,22.590244,113.917481,,08:00,12:00,,2.0,3.0,0.0,,,,
Shenzhen,Jungle Cable Car,,Amusement Park/Sports & Entertainment,,22.614579,114.307911,,10:00,17:30,,1.0,2.5,0.0,,,,
Shenzhen,Yanhan Mountain Country Park,,Park,,22.547834,113.99283,,00:00,24:00,,2.5,4.0,0.0,,,,
Shenzhen,Jiaochangwei Longqi Bay Yacht Club,,Amusement Park/Sports & Entertainment,,22.596374,114.519673,,08:00,18:00,,0.5,1.0,0.0,,,,
Shenzhen,OCT East Helicopter Experience,,Amusement Park/Sports & Entertainment,,22.632275,114.294924,,09:30,17:30,,2.5,3.0,698.0,,,,
Shenzhen,O·POWER Culture and Arts Center,,Art Museum/Gallery,,22.551278,113.992941,,09:00,21:00,,2.0,3.0,0.0,,,,
Shenzhen,Longxing Temple,,Historical Sites,,22.741234,114.269697,,08:00,17:00,,1.5,3.0,0.0,,,,
Shenzhen,Dongshan Village,,Historical Sites,,22.559515,114.535762,,00:00,24:00,,3.0,4.0,0.0,,,,
Shenzhen,Bao'an Park,,Park,,22.592152,113.909323,,00:00,22:00,,2.5,4.0,0.0,,,,
Shenzhen,Longtan Park,,Park,,22.729943,114.249268,,00:00,24:00,,1.5,2.0,0.0,,,,
Shenzhen,Xinti Yu Ocean Sports Center (Dapeng Yacht Club),,Amusement Park/Sports & Entertainment,,22.560125,114.56584,,09:00,18:00,,0.5,2.0,0.0,,,,
Shenzhen,Rainbow Planet Amusement Park,,Amusement Park/Sports & Entertainment,,22.722429,113.839829,,10:00,21:00,,1.0,2.5,0.0,,,,
Shenzhen,Red Cube Public Art Museum,,Art Museum/Gallery,,22.723569,114.254963,,09:30,18:00,,0.5,1.0,0.0,,,,
Shenzhen,Bao'an Library,,Museum/Memorial Hall,,22.555051,113.889099,,09:00,21:00,,0.5,1.5,0.0,,,,
Shenzhen,Shatoujiao,,Commercial District,,22.555547,114.234118,,09:00,12:00,,3.0,4.0,0.0,,,,
Shenzhen,Longhua Culture and Sports Center,,Amusement Park/Sports & Entertainment,,22.66336,114.048731,,06:30,22:00,,0.5,1.0,0.0,,,,
Shenzhen,Taojin Mountain Greenway,,Park,,22.593531,114.15295,,00:00,24:00,,1.0,1.5,0.0,,,,
