origin_city,destination_city,dep_date,dep_station_code,dep_station_name,arr_station_code,arr_station_name,dep_datetime,arr_datetime,duration,flight_no,airline,seat_class,seat_status,equip_type,equip_size,manufacturer,price,segment_index,route_index,sample_id
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 09:00:00,2026-05-02 12:25:00,205,MU6295,China Eastern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,2006,2,555,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 09:00:00,2026-05-02 12:25:00,205,MU6295,China Eastern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1100,1,555,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:15:00,2026-05-02 12:35:00,200,CA1367,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,2660,2,512,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:15:00,2026-05-02 12:35:00,200,CA1367,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,970,1,512,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:15:00,2026-05-02 12:35:00,200,ZH1367,Shenzhen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1830,1,518,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:20:00,2026-05-02 12:50:00,210,CA3576,Air China,Business Class,Sufficient,320,Medium Aircraft,Airbus,9860,2,544,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:20:00,2026-05-02 12:50:00,210,CA3576,Air China,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,544,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:20:00,2026-05-02 12:50:00,210,KY9122,Kunming Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,445,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:20:00,2026-05-02 12:50:00,210,SC9152,Shandong Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,548,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:20:00,2026-05-02 12:50:00,210,TV6496,Tibet Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,444,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:20:00,2026-05-02 12:50:00,210,ZH9116,Shenzhen Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,2480,2,478,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:20:00,2026-05-02 12:50:00,210,ZH9116,Shenzhen Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1380,1,478,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:30:00,2026-05-02 12:45:00,195,HU7703,Hainan Airlines | Hainan Airlines,Business Class,Sufficient,787,Large Aircraft,Boeing,3810,2,446,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 09:30:00,2026-05-02 12:45:00,195,HU7703,Hainan Airlines | Hainan Airlines,Economy,Sufficient,787,Large Aircraft,Boeing,800,1,446,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,3U1072,Sichuan Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,7990,2,460,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,3U1072,Sichuan Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1070,1,460,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,CZ3192,China Southern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,3330,2,493,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,CZ3192,China Southern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1020,1,493,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,MF1091,Xiamen Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,4980,2,433,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,MF1091,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1270,1,433,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:15:00,195,MU3020,China Eastern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1490,1,517,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:25:00,205,CA1383,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,2660,2,504,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:25:00,205,CA1383,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,840,1,504,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 10:00:00,2026-05-02 13:25:00,205,ZH1383,Shenzhen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1830,1,556,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,3U1060,Sichuan Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,7990,2,440,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,3U1060,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1070,1,440,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,CA1313,Air China,Business Class,Sufficient,350,Large Aircraft,Airbus,2660,2,560,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,CA1313,Air China,Economy,Sufficient,350,Large Aircraft,Airbus,840,1,560,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,CZ3168,China Southern Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,3330,2,450,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,CZ3168,China Southern Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,780,1,450,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,HO7363,Juneyao Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,8010,2,563,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,HO7363,Juneyao Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1850,1,563,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,MF1073,Xiamen Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,4980,2,437,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,MF1073,Xiamen Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1110,1,437,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,MU3015,China Eastern Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1490,1,521,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 11:00:00,2026-05-02 14:25:00,205,ZH1313,Shenzhen Airlines,Economy,Sufficient,350,Large Aircraft,Airbus,1830,1,538,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 11:30:00,2026-05-02 15:15:00,225,HU7705,Hainan Airlines | Hainan Airlines,Business Class,Sufficient,330,Large Aircraft,Airbus,3220,2,456,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 11:30:00,2026-05-02 15:15:00,225,HU7705,Hainan Airlines | Hainan Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,800,1,456,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,3U1066,Sichuan Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,7990,2,431,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,3U1066,Sichuan Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1070,1,431,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,CZ3176,China Southern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,3330,2,438,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,CZ3176,China Southern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,850,1,438,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,HO7368,Juneyao Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,8010,2,552,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,HO7368,Juneyao Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1850,1,552,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,MF1080,Xiamen Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,4980,2,480,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:30:00,210,MF1080,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1110,1,480,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:40:00,220,CA1341,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,2660,2,564,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:40:00,220,CA1341,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,840,1,564,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 12:00:00,2026-05-02 15:40:00,220,ZH1341,Shenzhen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1830,1,541,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 12:15:00,2026-05-02 15:50:00,215,CA3402,Air China,Business Class,Sufficient,321,Medium Aircraft,Airbus,9860,2,536,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 12:15:00,2026-05-02 15:50:00,215,CA3402,Air China,Economy,Sufficient,321,Medium Aircraft,Airbus,1830,1,536,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 12:15:00,2026-05-02 15:50:00,215,KY9108,Kunming Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1830,1,513,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 12:15:00,2026-05-02 15:50:00,215,SC9138,Shandong Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1830,1,559,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 12:15:00,2026-05-02 15:50:00,215,TV6484,Tibet Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1830,1,454,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 12:15:00,2026-05-02 15:50:00,215,ZH9102,Shenzhen Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,3000,2,571,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 12:15:00,2026-05-02 15:50:00,215,ZH9102,Shenzhen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1380,1,571,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,3U1050,Sichuan Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,7990,2,458,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,3U1050,Sichuan Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1070,1,458,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,CA1303,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,2660,2,436,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,CA1303,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,840,1,436,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,CZ3152,China Southern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,3330,2,550,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,CZ3152,China Southern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,850,1,550,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,MF1058,Xiamen Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,4980,2,562,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,MF1058,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1110,1,562,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 13:00:00,2026-05-02 16:25:00,205,ZH1303,Shenzhen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1830,1,465,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 13:30:00,2026-05-02 16:55:00,205,HU7707,Hainan Airlines | Hainan Airlines,Business Class,Sufficient,787,Large Aircraft,Boeing,2680,2,430,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 13:30:00,2026-05-02 16:55:00,205,HU7707,Hainan Airlines | Hainan Airlines,Economy,Sufficient,787,Large Aircraft,Boeing,750,1,430,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,3U1056,Sichuan Airlines,Business Class,Sufficient,330,Large Aircraft,Airbus,7990,2,495,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,3U1056,Sichuan Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1070,1,495,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,CA1397,Air China,Business Class,Sufficient,777,Large Aircraft,Boeing,2660,2,524,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,CA1397,Air China,Economy,Sufficient,777,Large Aircraft,Boeing,840,1,524,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,CZ3158,China Southern Airlines,Business Class,Sufficient,330,Large Aircraft,Airbus,3330,2,473,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,CZ3158,China Southern Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,780,1,473,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,MF1064,Xiamen Airlines,Business Class,Sufficient,330,Large Aircraft,Airbus,4980,2,449,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,MF1064,Xiamen Airlines,Economy,Sufficient,330,Large Aircraft,Airbus,1110,1,449,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 14:00:00,2026-05-02 17:25:00,205,ZH1397,Shenzhen Airlines,Economy,Sufficient,777,Large Aircraft,Boeing,1830,1,569,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 14:30:00,2026-05-02 18:05:00,215,CA3404,Air China,Business Class,Sufficient,320,Medium Aircraft,Airbus,9860,2,496,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 14:30:00,2026-05-02 18:05:00,215,CA3404,Air China,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,496,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 14:30:00,2026-05-02 18:05:00,215,KY9110,Kunming Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,455,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 14:30:00,2026-05-02 18:05:00,215,SC9140,Shandong Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,572,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 14:30:00,2026-05-02 18:05:00,215,TV6486,Tibet Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1830,1,441,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 14:30:00,2026-05-02 18:05:00,215,ZH9104,Shenzhen Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,3000,2,547,
Beijing,Shenzhen,2026-05-02,PEK,Beijing Capital International Airport,SZX,Bao'an International Airport,2026-05-02 14:30:00,2026-05-02 18:05:00,215,ZH9104,Shenzhen Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,750,1,547,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,3U1058,Sichuan Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,7990,2,484,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,3U1058,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1070,1,484,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,CZ3160,China Southern Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,3330,2,457,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,CZ3160,China Southern Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,780,1,457,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,MF1066,Xiamen Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,4980,2,497,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:25:00,205,MF1066,Xiamen Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1110,1,497,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:30:00,210,CA8694,Air China,Business Class,Sufficient,330,Large Aircraft,Airbus,2560,2,432,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:30:00,210,CA8694,Air China,Economy,Sufficient,330,Large Aircraft,Airbus,750,1,432,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:30:00,210,MU6279,China Eastern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,2006,2,565,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 15:00:00,2026-05-02 18:30:00,210,MU6279,China Eastern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,700,1,565,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,3U1062,Sichuan Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,7990,2,468,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,3U1062,Sichuan Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1070,1,468,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,CZ3172,China Southern Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,3330,2,502,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,CZ3172,China Southern Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,780,1,502,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,HO7366,Juneyao Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,8010,2,511,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,HO7366,Juneyao Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1850,1,511,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,MF1076,Xiamen Airlines,Business Class,Sufficient,320,Medium Aircraft,Airbus,4980,2,546,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,MF1076,Xiamen Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1110,1,546,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:00:00,2026-05-02 19:20:00,200,MU3016,China Eastern Airlines,Economy,Sufficient,320,Medium Aircraft,Airbus,1490,1,537,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,CZ4252,China Southern Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,4990,2,543,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,CZ4252,China Southern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1100,1,543,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,G59097,China Express Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1100,1,570,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,HO7147,Juneyao Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1650,1,514,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,MF8349,Xiamen Airlines,Business Class,Sufficient,321,Medium Aircraft,Airbus,2660,2,549,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,MF8349,Xiamen Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,700,1,549,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,MU4808,China Eastern Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1630,1,530,
Beijing,Shenzhen,2026-05-02,PKX,Beijing Daxing International Airport,SZX,Bao'an International Airport,2026-05-02 16:10:00,2026-05-02 19:35:00,205,NS8349,Hebei Airlines,Economy,Sufficient,321,Medium Aircraft,Airbus,1110,1,467,
